Фирюза, 676020776, /menu
Фирюза, 676020776, /many USD
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /many USD
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /many
Фирюза, 676020776, /many USD
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /money
Фирюза, 676020776, /money USD
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /start
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /Sub 4 -2
Фирюза, 676020776, /Sub 4 - 2
Фирюза, 676020776, /Div 4 / 2
Фирюза, 676020776, /start
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /Summa (2 + 2j) + (2 + 2j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SummaC (2 + 2j) + (1 + 1j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SummaC (2+2) + (2+2)
Фирюза, 676020776, /SummaC
Фирюза, 676020776, /SummaC 2+2j + 1+2j
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SummaC 2+2j + 2+2j
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SummaC (2 + 2j) + (2 + 2j)
Фирюза, 676020776, /Summa 1+1 + 1+1
Фирюза, 676020776, /Summa 1,1 2,2
Фирюза, 676020776, /Summa 1, 2 + 1, 2
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /Summa (2+2) + (2+2)
Фирюза, 676020776, /SummaC 2+2j + 2+2j
Фирюза, 676020776, /SummaC 2 + 2
Фирюза, 676020776, /SummaC 2 + 2
Фирюза, 676020776, /SummaC 2 + 2
Фирюза, 676020776, /SummaC 2+1 + 2+1
Фирюза, 676020776, /SummaC 2, 1 + 2, 6
Фирюза, 676020776, /SummaC 22 + 23
Фирюза, 676020776, /SummaC (2, 4) + (2, 3)
Фирюза, 676020776, /SummaC (2,4) + (2,3)
Фирюза, 676020776, /SummaC 2, 4 + 2, 3
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /Summa 2+2 + 2+2
Фирюза, 676020776, /SummaC 2+2 +2+2
Фирюза, 676020776, /SummaC 2, +2 + 2, +2
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /Summa 1 + 1
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /Summa (2+2) + (1+1)
Фирюза, 676020776, /SummaC (2+2) + (1+1)
Фирюза, 676020776, /SummaC (2, 2) + (1, 1)
Фирюза, 676020776, /SummaC (2, 2)  (1, 1)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /Summa 4 / 2
Фирюза, 676020776, /DivC 4 2
Фирюза, 676020776, /DivC
Фирюза, 676020776, /DivC 4 + 2
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /Summa (2+2) (3+3)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SummaC (2+2) (3+2)
Фирюза, 676020776, /SummaC 2 2 2 2
Фирюза, 676020776, /SummaC 1 2 3 4
Фирюза, 676020776, /SummaC 1,2 3,4
Фирюза, 676020776, /SummaC 1, 2 3, 4
Фирюза, 676020776, /SummaC 1 2 3 4
Фирюза, 676020776, /SummaC 1 2 3 4
Фирюза, 676020776, /SummaC 1 2 3 4
Фирюза, 676020776, /SummaC 1 2 3 4
Фирюза, 676020776, /SummaC 1 2 3 4
Фирюза, 676020776, /SummaC '1+2j' + '1+2j'
Фирюза, 676020776, /SummaC '1+2j' + '1+2j'
Фирюза, 676020776, /SummaC (1+2j) + (1+2j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SubC (1+2j) - (1+2j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SubC (1+2j) + (1+2j)
Фирюза, 676020776, /SummaC (1+2j) + (1+2j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /SubC (2+2j) - (1+2j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /MultiC (1+2j) * (1+2j)
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /DivC (1+4j) / (1+2j)
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /menu
Фирюза, 676020776, /money
Фирюза, 676020776, /calc_r
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /start
Фирюза, 676020776, /menu
Фирюза, 676020776, /calc_c
Фирюза, 676020776, /calc_c
